SW_ID,Date,Low,Q1,Q3,High,Tooltip
SW0233,2023-08-01,15.79,16.67,19.3,21.05,August 2023   $16.67 - $19.30
SW0233,2023-09-01,17.95,18.62,20.65,22.0,September 2023   $18.62 - $20.65
SW0233,2023-10-01,18.43,19.45,22.52,24.57,October 2023   $19.45 - $22.52
SW0233,2023-11-01,19.67,20.41,22.64,24.12,November 2023   $20.41 - $22.64
SW0233,2023-12-01,21.61,22.81,26.42,28.82,December 2023   $22.81 - $26.42
SW0233,2024-01-01,20.27,21.03,23.32,24.85,January 2024   $21.03 - $23.32
SW0233,2024-02-01,18.94,19.99,23.15,25.26,February 2024   $19.99 - $23.15
SW0233,2024-03-01,17.67,18.34,20.33,21.66,March 2024   $18.34 - $20.33
SW0233,2024-04-01,21.34,22.52,26.08,28.45,April 2024   $22.52 - $26.08
SW0233,2024-05-01,16.7,17.33,19.21,20.47,May 2024   $17.33 - $19.21
SW0233,2024-06-01,17.17,18.12,20.98,22.89,June 2024   $18.12 - $20.98
SW0233,2024-07-01,19.84,20.58,22.82,24.32,July 2024   $20.58 - $22.82
SW0233,2024-08-01,19.69,20.78,24.07,26.25,August 2024   $20.78 - $24.07
SW0233,2024-09-01,18.97,19.69,21.83,23.26,September 2024   $19.69 - $21.83
SW0233,2024-10-01,21.0,22.17,25.67,28.0,October 2024   $22.17 - $25.67
SW0233,2024-11-01,19.17,19.89,22.06,23.5,November 2024   $19.89 - $22.06
SW0233,2024-12-01,14.27,15.07,17.45,19.03,December 2024   $15.07 - $17.45
SW0233,2025-01-01,16.22,16.84,18.67,19.89,January 2025   $16.84 - $18.67
SW0233,2025-02-01,18.19,19.2,22.24,24.26,February 2025   $19.20 - $22.24
SW0233,2025-03-01,15.13,15.7,17.41,18.54,March 2025   $15.70 - $17.41
SW0233,2025-04-01,16.1,17.0,19.68,21.47,April 2025   $17.00 - $19.68
SW0233,2025-05-01,16.72,17.35,19.23,20.49,May 2025   $17.35 - $19.23
SW0233,2025-06-01,16.58,17.5,20.27,22.11,June 2025   $17.50 - $20.27
SW0233,2025-07-01,18.09,18.77,20.81,22.17,July 2025   $18.77 - $20.81
SW0296,2025-03-01,6.09,6.32,7.01,7.47,March 2025   $6.32 - $7.01
SW0296,2025-04-01,5.52,5.83,6.75,7.37,April 2025   $5.83 - $6.75
SW0296,2025-05-01,6.13,6.36,7.05,7.51,May 2025   $6.36 - $7.05
SW0296,2025-06-01,5.56,5.87,6.79,7.41,June 2025   $5.87 - $6.79
SW0296,2025-07-01,6.16,6.4,7.09,7.56,July 2025   $6.40 - $7.09
SW0481,2022-05-01,26.33,27.32,30.3,32.28,May 2022   $27.32 - $30.30
SW0481,2022-06-01,23.88,25.21,29.18,31.84,June 2022   $25.21 - $29.18
SW0481,2022-07-01,22.3,23.14,25.66,27.34,July 2022   $23.14 - $25.66
SW0481,2022-08-01,24.03,25.36,29.37,32.04,August 2022   $25.36 - $29.37
SW0481,2022-09-01,20.91,21.7,24.06,25.64,September 2022   $21.70 - $24.06
SW0481,2022-10-01,24.18,25.52,29.55,32.24,October 2022   $25.52 - $29.55
SW0481,2022-11-01,22.44,23.28,25.82,27.51,November 2022   $23.28 - $25.82
SW0481,2022-12-01,24.33,25.68,29.74,32.44,December 2022   $25.68 - $29.74
SW0481,2023-01-01,26.96,27.97,31.01,33.04,January 2023   $27.97 - $31.01
SW0481,2023-02-01,24.48,25.84,29.92,32.64,February 2023   $25.84 - $29.92
SW0481,2023-03-01,27.11,28.13,31.19,33.23,March 2023   $28.13 - $31.19
SW0481,2023-04-01,24.63,26.0,30.11,32.84,April 2023   $26.00 - $30.11
SW0481,2023-05-01,27.27,28.29,31.37,33.42,May 2023   $28.29 - $31.37
SW0481,2023-06-01,24.78,26.16,30.29,33.04,June 2023   $26.16 - $30.29
SW0481,2023-07-01,23.95,24.85,27.56,29.36,July 2023   $24.85 - $27.56
SW0481,2023-08-01,24.93,26.32,30.47,33.24,August 2023   $26.32 - $30.47
SW0481,2023-09-01,24.11,25.01,27.74,29.55,September 2023   $25.01 - $27.74
SW0481,2023-10-01,25.08,26.48,30.66,33.45,October 2023   $26.48 - $30.66
SW0481,2023-11-01,24.26,25.18,27.91,29.74,November 2023   $25.18 - $27.91
SW0481,2023-12-01,25.23,26.64,30.84,33.65,December 2023   $26.64 - $30.84
SW0481,2024-01-01,24.42,25.34,28.09,29.93,January 2024   $25.34 - $28.09
SW0481,2024-02-01,25.39,26.8,31.03,33.85,February 2024   $26.80 - $31.03
SW0481,2024-03-01,24.57,25.5,28.27,30.12,March 2024   $25.50 - $28.27
SW0481,2024-04-01,25.54,26.96,31.21,34.05,April 2024   $26.96 - $31.21
SW0481,2024-05-01,24.73,25.66,28.45,30.31,May 2024   $25.66 - $28.45
SW0481,2024-06-01,25.69,27.11,31.4,34.25,June 2024   $27.11 - $31.40
SW0481,2024-07-01,24.89,25.82,28.63,30.5,July 2024   $25.82 - $28.63
SW0481,2024-08-01,25.84,27.27,31.58,34.45,August 2024   $27.27 - $31.58
SW0481,2024-09-01,25.04,25.98,28.81,30.7,September 2024   $25.98 - $28.81
SW0481,2024-10-01,25.99,27.43,31.76,34.65,October 2024   $27.43 - $31.76
SW0481,2024-11-01,26.22,27.21,30.17,32.14,November 2024   $27.21 - $30.17
SW0481,2024-12-01,28.59,30.18,34.95,38.12,December 2024   $30.18 - $34.95
SW0481,2025-01-01,23.51,24.4,27.05,28.82,January 2025   $24.40 - $27.05
SW0481,2025-02-01,26.6,28.07,32.51,35.46,February 2025   $28.07 - $32.51
SW0481,2025-03-01,30.23,31.37,34.78,37.06,March 2025   $31.37 - $34.78
SW0481,2025-04-01,27.95,29.5,34.16,37.26,April 2025   $29.50 - $34.16
SW0481,2025-05-01,28.13,29.19,32.37,34.49,May 2025   $29.19 - $32.37
SW0481,2025-06-01,33.63,35.5,41.1,44.84,June 2025   $35.50 - $41.10
SW0481,2025-07-01,34.19,35.47,39.33,41.91,July 2025   $35.47 - $39.33
SW0126,2020-07-01,11.79,12.23,13.56,14.45,July 2020   $12.23 - $13.56
SW0126,2020-08-01,10.69,11.28,13.07,14.25,August 2020   $11.28 - $13.07
SW0126,2020-09-01,11.86,12.31,13.64,14.54,September 2020   $12.31 - $13.64
SW0126,2020-10-01,10.76,11.36,13.15,14.34,October 2020   $11.36 - $13.15
SW0126,2020-11-01,11.93,12.38,13.72,14.62,November 2020   $12.38 - $13.72
SW0126,2020-12-01,10.83,11.43,13.23,14.43,December 2020   $11.43 - $13.23
SW0126,2021-01-01,12.0,12.45,13.8,14.71,January 2021   $12.45 - $13.80
SW0126,2021-02-01,10.89,11.5,13.31,14.52,February 2021   $11.50 - $13.31
SW0126,2021-03-01,12.07,12.52,13.88,14.79,March 2021   $12.52 - $13.88
SW0126,2021-04-01,10.96,11.57,13.4,14.61,April 2021   $11.57 - $13.40
SW0126,2021-05-01,12.14,12.59,13.96,14.88,May 2021   $12.59 - $13.96
SW0126,2021-06-01,11.03,11.64,13.48,14.7,June 2021   $11.64 - $13.48
SW0126,2021-07-01,12.21,12.67,14.05,14.96,July 2021   $12.67 - $14.05
SW0126,2021-08-01,11.1,11.71,13.56,14.79,August 2021   $11.71 - $13.56
SW0126,2021-09-01,10.72,11.13,12.34,13.14,September 2021   $11.13 - $12.34
SW0126,2021-10-01,11.16,11.78,13.64,14.88,October 2021   $11.78 - $13.64
SW0126,2021-11-01,10.79,11.2,12.42,13.23,November 2021   $11.20 - $12.42
SW0126,2021-12-01,11.23,11.85,13.73,14.97,December 2021   $11.85 - $13.73
SW0126,2022-01-01,10.86,11.27,12.5,13.31,January 2022   $11.27 - $12.50
SW0126,2022-02-01,11.3,11.93,13.81,15.06,February 2022   $11.93 - $13.81
SW0126,2022-03-01,10.93,11.34,12.58,13.4,March 2022   $11.34 - $12.58
SW0126,2022-04-01,11.37,12.0,13.89,15.15,April 2022   $12.00 - $13.89
SW0126,2022-05-01,11.0,11.42,12.66,13.49,May 2022   $11.42 - $12.66
SW0126,2022-06-01,11.43,12.07,13.97,15.24,June 2022   $12.07 - $13.97
SW0126,2022-07-01,11.07,11.49,12.74,13.57,July 2022   $11.49 - $12.74
SW0126,2022-08-01,11.5,12.14,14.06,15.33,August 2022   $12.14 - $14.06
SW0126,2022-09-01,11.14,11.56,12.82,13.66,September 2022   $11.56 - $12.82
SW0126,2022-10-01,11.57,12.21,14.14,15.42,October 2022   $12.21 - $14.14
SW0126,2022-11-01,11.21,11.63,12.9,13.74,November 2022   $11.63 - $12.90
SW0126,2022-12-01,11.63,12.28,14.22,15.51,December 2022   $12.28 - $14.22
SW0126,2023-01-01,13.23,13.72,15.22,16.21,January 2023   $13.72 - $15.22
SW0126,2023-02-01,11.99,12.66,14.66,15.99,February 2023   $12.66 - $14.66
SW0126,2023-03-01,13.42,13.93,15.44,16.46,March 2023   $13.93 - $15.44
SW0126,2023-04-01,11.04,11.66,13.5,14.72,April 2023   $11.66 - $13.50
SW0126,2023-05-01,13.57,14.08,15.61,16.63,May 2023   $14.08 - $15.61
SW0126,2023-06-01,14.44,15.24,17.65,19.26,June 2023   $15.24 - $17.65
SW0126,2023-07-01,15.64,16.23,17.99,19.17,July 2023   $16.23 - $17.99
SW0126,2023-08-01,12.87,13.58,15.72,17.15,August 2023   $13.58 - $15.72
SW0126,2023-09-01,13.55,14.06,15.59,16.61,September 2023   $14.06 - $15.59
SW0126,2023-10-01,15.2,16.04,18.58,20.26,October 2023   $16.04 - $18.58
SW0126,2023-11-01,14.58,15.13,16.77,17.87,November 2023   $15.13 - $16.77
SW0126,2023-12-01,14.3,15.1,17.48,19.07,December 2023   $15.10 - $17.48
SW0126,2024-01-01,15.06,15.62,17.32,18.46,January 2024   $15.62 - $17.32
SW0126,2024-02-01,12.6,13.3,15.4,16.8,February 2024   $13.30 - $15.40
SW0126,2024-03-01,9.8,10.17,11.27,12.01,March 2024   $10.17 - $11.27
SW0126,2024-04-01,11.84,12.49,14.47,15.78,April 2024   $12.49 - $14.47
SW0126,2024-05-01,12.12,12.58,13.94,14.86,May 2024   $12.58 - $13.94
SW0126,2024-06-01,13.17,13.9,16.09,17.56,June 2024   $13.90 - $16.09
SW0126,2024-07-01,13.53,14.04,15.57,16.59,July 2024   $14.04 - $15.57
SW0126,2024-08-01,12.94,13.66,15.82,17.25,August 2024   $13.66 - $15.82
SW0126,2024-09-01,13.91,14.43,16.0,17.05,September 2024   $14.43 - $16.00
SW0126,2024-10-01,15.02,15.85,18.36,20.03,October 2024   $15.85 - $18.36
SW0126,2024-11-01,13.75,14.27,15.82,16.85,November 2024   $14.27 - $15.82
SW0126,2024-12-01,11.46,12.1,14.01,15.28,December 2024   $12.10 - $14.01
SW0126,2025-01-01,15.06,15.63,17.33,18.46,January 2025   $15.63 - $17.33
SW0126,2025-02-01,15.87,16.75,19.4,21.16,February 2025   $16.75 - $19.40
SW0126,2025-03-01,13.79,14.31,15.86,16.9,March 2025   $14.31 - $15.86
SW0126,2025-04-01,12.9,13.62,15.77,17.2,April 2025   $13.62 - $15.77
SW0126,2025-05-01,12.8,13.28,14.73,15.69,May 2025   $13.28 - $14.73
SW0126,2025-06-01,13.71,14.47,16.75,18.28,June 2025   $14.47 - $16.75
SW0126,2025-07-01,12.5,12.97,14.38,15.32,July 2025   $12.97 - $14.38
SW0528,2020-07-01,17.01,17.65,19.57,20.85,July 2020   $17.65 - $19.57
SW0528,2020-08-01,14.91,15.74,18.22,19.88,August 2020   $15.74 - $18.22
SW0528,2020-09-01,15.39,15.97,17.71,18.87,September 2020   $15.97 - $17.71
SW0528,2020-10-01,19.04,20.09,23.27,25.38,October 2020   $20.09 - $23.27
SW0528,2020-11-01,15.72,16.31,18.08,19.27,November 2020   $16.31 - $18.08
SW0528,2020-12-01,17.27,18.23,21.11,23.02,December 2020   $18.23 - $21.11
SW0528,2021-01-01,19.28,20.0,22.18,23.63,January 2021   $20.00 - $22.18
SW0528,2021-02-01,23.38,24.68,28.58,31.18,February 2021   $24.68 - $28.58
SW0528,2021-03-01,20.54,21.31,23.63,25.18,March 2021   $21.31 - $23.63
SW0528,2021-04-01,20.63,21.78,25.21,27.51,April 2021   $21.78 - $25.21
SW0528,2021-05-01,21.85,22.67,25.14,26.78,May 2021   $22.67 - $25.14
SW0528,2021-06-01,24.09,25.43,29.45,32.13,June 2021   $25.43 - $29.45
SW0528,2021-07-01,23.38,24.26,26.9,28.66,July 2021   $24.26 - $26.90
SW0528,2021-08-01,22.13,23.36,27.05,29.5,August 2021   $23.36 - $27.05
SW0528,2021-09-01,25.15,26.1,28.94,30.83,September 2021   $26.10 - $28.94
SW0528,2021-10-01,26.77,28.26,32.72,35.7,October 2021   $28.26 - $32.72
SW0528,2021-11-01,33.64,34.91,38.71,41.24,November 2021   $34.91 - $38.71
SW0528,2021-12-01,25.3,26.71,30.93,33.74,December 2021   $26.71 - $30.93
SW0528,2022-01-01,22.54,23.39,25.94,27.63,January 2022   $23.39 - $25.94
SW0528,2022-02-01,25.3,26.71,30.92,33.73,February 2022   $26.71 - $30.92
SW0528,2022-03-01,24.83,25.77,28.57,30.44,March 2022   $25.77 - $28.57
SW0528,2022-04-01,24.31,25.66,29.71,32.41,April 2022   $25.66 - $29.71
SW0528,2022-05-01,25.75,26.72,29.62,31.56,May 2022   $26.72 - $29.62
SW0528,2022-06-01,21.59,22.79,26.39,28.79,June 2022   $22.79 - $26.39
SW0528,2022-07-01,25.89,26.86,29.78,31.73,July 2022   $26.86 - $29.78
SW0528,2022-08-01,27.56,29.09,33.68,36.74,August 2022   $29.09 - $33.68
SW0528,2022-09-01,34.73,36.04,39.96,42.57,September 2022   $36.04 - $39.96
SW0528,2022-10-01,36.97,39.03,45.19,49.3,October 2022   $39.03 - $45.19
SW0528,2022-11-01,46.6,48.35,53.61,57.12,November 2022   $48.35 - $53.61
SW0528,2022-12-01,48.36,51.05,59.11,64.48,December 2022   $51.05 - $59.11
SW0528,2023-01-01,46.89,48.65,53.95,57.48,January 2023   $48.65 - $53.95
SW0528,2023-02-01,48.64,51.34,59.45,64.86,February 2023   $51.34 - $59.45
SW0528,2023-03-01,47.18,48.95,54.28,57.83,March 2023   $48.95 - $54.28
SW0528,2023-04-01,48.92,51.64,59.79,65.23,April 2023   $51.64 - $59.79
SW0528,2023-05-01,47.47,49.25,54.61,58.19,May 2023   $49.25 - $54.61
SW0528,2023-06-01,42.95,45.34,52.49,57.27,June 2023   $45.34 - $52.49
SW0528,2023-07-01,47.76,49.55,54.95,58.54,July 2023   $49.55 - $54.95
SW0528,2023-08-01,43.23,45.63,52.84,57.64,August 2023   $45.63 - $52.84
SW0528,2023-09-01,48.05,49.86,55.28,58.9,September 2023   $49.86 - $55.28
SW0528,2023-10-01,43.51,45.93,53.18,58.01,October 2023   $45.93 - $53.18
SW0528,2023-11-01,48.34,50.16,55.61,59.25,November 2023   $50.16 - $55.61
SW0528,2023-12-01,43.79,46.22,53.52,58.39,December 2023   $46.22 - $53.52
SW0528,2024-01-01,48.63,50.46,55.95,59.61,January 2024   $50.46 - $55.95
SW0528,2024-02-01,44.07,46.52,53.87,58.76,February 2024   $46.52 - $53.87
SW0528,2024-03-01,48.92,50.76,56.28,59.96,March 2024   $50.76 - $56.28
SW0528,2024-04-01,44.35,46.82,54.21,59.14,April 2024   $46.82 - $54.21
SW0528,2024-05-01,49.21,51.06,56.61,60.32,May 2024   $51.06 - $56.61
SW0528,2024-06-01,44.63,47.11,54.55,59.51,June 2024   $47.11 - $54.55
SW0528,2024-07-01,50.65,52.56,58.28,62.09,July 2024   $52.56 - $58.28
SW0528,2024-08-01,48.28,50.96,59.01,64.37,August 2024   $50.96 - $59.01
SW0528,2024-09-01,47.25,49.03,54.36,57.92,September 2024   $49.03 - $54.36
SW0528,2024-10-01,54.55,57.58,66.67,72.73,October 2024   $57.58 - $66.67
SW0528,2024-11-01,47.22,48.99,54.33,57.88,November 2024   $48.99 - $54.33
SW0528,2024-12-01,41.61,43.93,50.86,55.49,December 2024   $43.93 - $50.86
SW0528,2025-01-01,51.57,53.52,59.34,63.22,January 2025   $53.52 - $59.34
SW0528,2025-02-01,44.06,46.51,53.85,58.75,February 2025   $46.51 - $53.85
SW0528,2025-03-01,50.08,51.97,57.62,61.39,March 2025   $51.97 - $57.62
SW0528,2025-04-01,54.82,57.86,67.0,73.09,April 2025   $57.86 - $67.00
SW0528,2025-05-01,49.56,51.43,57.02,60.75,May 2025   $51.43 - $57.02
SW0528,2025-06-01,46.41,48.99,56.72,61.88,June 2025   $48.99 - $56.72
SW0528,2025-07-01,51.47,53.41,59.22,63.1,July 2025   $53.41 - $59.22
SW0442,2025-01-01,9.44,9.79,10.86,11.57,January 2025   $9.79 - $10.86
SW0442,2025-02-01,8.56,9.03,10.46,11.41,February 2025   $9.03 - $10.46
SW0442,2025-03-01,9.49,9.85,10.92,11.64,March 2025   $9.85 - $10.92
SW0442,2025-04-01,8.61,9.09,10.53,11.48,April 2025   $9.09 - $10.53
SW0442,2025-05-01,9.55,9.91,10.99,11.71,May 2025   $9.91 - $10.99
SW0442,2025-06-01,8.67,9.15,10.59,11.56,June 2025   $9.15 - $10.59
SW0442,2025-07-01,9.61,9.97,11.05,11.78,July 2025   $9.97 - $11.05
SW0910,2020-09-01,11.75,12.19,13.52,14.4,September 2020   $12.19 - $13.52
SW0910,2020-10-01,9.06,9.57,11.08,12.08,October 2020   $9.57 - $11.08
SW0910,2020-11-01,11.82,12.26,13.6,14.49,November 2020   $12.26 - $13.60
SW0910,2020-12-01,10.72,11.32,13.1,14.3,December 2020   $11.32 - $13.10
SW0910,2021-01-01,11.89,12.34,13.68,14.57,January 2021   $12.34 - $13.68
SW0910,2021-02-01,9.64,10.18,11.78,12.85,February 2021   $10.18 - $11.78
SW0910,2021-03-01,9.95,10.32,11.45,12.2,March 2021   $10.32 - $11.45
SW0910,2021-04-01,10.49,11.07,12.82,13.98,April 2021   $11.07 - $12.82
SW0910,2021-05-01,11.11,11.53,12.78,13.62,May 2021   $11.53 - $12.78
SW0910,2021-06-01,10.92,11.53,13.35,14.56,June 2021   $11.53 - $13.35
SW0910,2021-07-01,12.1,12.55,13.92,14.83,July 2021   $12.55 - $13.92
SW0910,2021-08-01,10.99,11.6,13.43,14.65,August 2021   $11.60 - $13.43
SW0910,2021-09-01,12.17,12.62,14.0,14.91,September 2021   $12.62 - $14.00
SW0910,2021-10-01,11.06,11.67,13.52,14.74,October 2021   $11.67 - $13.52
SW0910,2021-11-01,10.69,11.09,12.3,13.1,November 2021   $11.09 - $12.30
SW0910,2021-12-01,11.13,11.74,13.6,14.83,December 2021   $11.74 - $13.60
SW0910,2022-01-01,10.76,11.16,12.38,13.18,January 2022   $11.16 - $12.38
SW0910,2022-02-01,11.19,11.81,13.68,14.92,February 2022   $11.81 - $13.68
SW0910,2022-03-01,10.83,11.23,12.46,13.27,March 2022   $11.23 - $12.46
SW0910,2022-04-01,11.26,11.89,13.76,15.01,April 2022   $11.89 - $13.76
SW0910,2022-05-01,10.9,11.31,12.54,13.36,May 2022   $11.31 - $12.54
SW0910,2022-06-01,11.33,11.96,13.84,15.1,June 2022   $11.96 - $13.84
SW0910,2022-07-01,10.96,11.38,12.62,13.44,July 2022   $11.38 - $12.62
SW0910,2022-08-01,11.39,12.03,13.93,15.19,August 2022   $12.03 - $13.93
SW0910,2022-09-01,11.03,11.45,12.7,13.53,September 2022   $11.45 - $12.70
SW0910,2022-10-01,11.46,12.1,14.01,15.28,October 2022   $12.10 - $14.01
SW0910,2022-11-01,11.1,11.52,12.78,13.61,November 2022   $11.52 - $12.78
SW0910,2022-12-01,11.53,12.17,14.09,15.37,December 2022   $12.17 - $14.09
SW0910,2023-01-01,11.17,11.59,12.85,13.7,January 2023   $11.59 - $12.85
SW0910,2023-02-01,11.6,12.24,14.17,15.46,February 2023   $12.24 - $14.17
SW0910,2023-03-01,13.94,14.46,16.04,17.09,March 2023   $14.46 - $16.04
SW0910,2023-04-01,12.69,13.39,15.51,16.92,April 2023   $13.39 - $15.51
SW0910,2023-05-01,13.46,13.97,15.49,16.5,May 2023   $13.97 - $15.49
SW0910,2023-06-01,12.88,13.59,15.74,17.17,June 2023   $13.59 - $15.74
SW0910,2023-07-01,13.51,14.02,15.55,16.56,July 2023   $14.02 - $15.55
SW0910,2023-08-01,13.64,14.39,16.67,18.18,August 2023   $14.39 - $16.67
SW0910,2023-09-01,11.94,12.39,13.74,14.64,September 2023   $12.39 - $13.74
SW0910,2023-10-01,11.48,12.12,14.03,15.31,October 2023   $12.12 - $14.03
SW0910,2023-11-01,12.44,12.91,14.32,15.25,November 2023   $12.91 - $14.32
SW0910,2023-12-01,12.17,12.85,14.88,16.23,December 2023   $12.85 - $14.88
SW0910,2024-01-01,11.68,12.12,13.44,14.32,January 2024   $12.12 - $13.44
SW0910,2024-02-01,12.2,12.87,14.91,16.26,February 2024   $12.87 - $14.91
SW0910,2024-03-01,14.12,14.65,16.24,17.31,March 2024   $14.65 - $16.24
SW0910,2024-04-01,11.4,12.03,13.93,15.2,April 2024   $12.03 - $13.93
SW0910,2024-05-01,12.02,12.48,13.83,14.74,May 2024   $12.48 - $13.83
SW0910,2024-06-01,11.98,12.64,14.64,15.97,June 2024   $12.64 - $14.64
SW0910,2024-07-01,13.23,13.73,15.22,16.22,July 2024   $13.73 - $15.22
SW0910,2024-08-01,12.75,13.46,15.58,17.0,August 2024   $13.46 - $15.58
SW0910,2024-09-01,12.47,12.93,14.34,15.28,September 2024   $12.93 - $14.34
SW0910,2024-10-01,13.35,14.09,16.31,17.79,October 2024   $14.09 - $16.31
SW0910,2024-11-01,11.43,11.86,13.16,14.02,November 2024   $11.86 - $13.16
SW0910,2024-12-01,11.6,12.24,14.18,15.47,December 2024   $12.24 - $14.18
SW0910,2025-01-01,10.7,11.1,12.31,13.11,January 2025   $11.10 - $12.31
SW0910,2025-02-01,12.15,12.82,14.85,16.2,February 2025   $12.82 - $14.85
SW0910,2025-03-01,13.72,14.23,15.78,16.82,March 2025   $14.23 - $15.78
SW0910,2025-04-01,13.32,14.06,16.28,17.76,April 2025   $14.06 - $16.28
SW0910,2025-05-01,13.58,14.09,15.62,16.64,May 2025   $14.09 - $15.62
SW0910,2025-06-01,13.62,14.38,16.65,18.16,June 2025   $14.38 - $16.65
SW0910,2025-07-01,11.53,11.97,13.27,14.14,July 2025   $11.97 - $13.27
SW1078,2020-07-01,4.01,4.16,4.31,4.31,July 2020   $4.16 - $4.31
SW1078,2020-08-01,3.64,3.84,4.04,4.04,August 2020   $3.84 - $4.04
SW1078,2020-09-01,4.03,4.18,4.34,4.34,September 2020   $4.18 - $4.34
SW1078,2020-10-01,3.66,3.86,4.06,4.06,October 2020   $3.86 - $4.06
SW1078,2020-11-01,4.06,4.21,4.36,4.36,November 2020   $4.21 - $4.36
SW1078,2020-12-01,3.68,3.89,4.09,4.09,December 2020   $3.89 - $4.09
SW1078,2021-01-01,4.08,4.23,4.69,5.0,January 2021   $4.23 - $4.69
SW1078,2021-02-01,3.7,3.91,4.53,4.94,February 2021   $3.91 - $4.53
SW1078,2021-03-01,4.1,4.26,4.72,5.03,March 2021   $4.26 - $4.72
SW1078,2021-04-01,3.73,3.93,4.56,4.97,April 2021   $3.93 - $4.56
SW1078,2021-05-01,4.13,4.28,4.75,5.06,May 2021   $4.28 - $4.75
SW1078,2021-06-01,3.75,3.96,4.58,5.0,June 2021   $3.96 - $4.58
SW1078,2021-07-01,4.15,4.31,4.78,5.09,July 2021   $4.31 - $4.78
SW1078,2021-08-01,3.77,3.98,4.61,5.03,August 2021   $3.98 - $4.61
SW1078,2021-09-01,3.65,3.78,4.19,4.47,September 2021   $3.78 - $4.19
SW1078,2021-10-01,3.8,4.01,4.64,5.06,October 2021   $4.01 - $4.64
SW1078,2021-11-01,3.67,3.81,4.22,4.5,November 2021   $3.81 - $4.22
SW1078,2021-12-01,3.82,4.03,4.67,5.09,December 2021   $4.03 - $4.67
SW1078,2022-01-01,3.69,3.83,4.25,4.53,January 2022   $3.83 - $4.25
SW1078,2022-02-01,3.84,4.05,4.7,5.12,February 2022   $4.05 - $4.70
SW1078,2022-03-01,3.72,3.86,4.28,4.56,March 2022   $3.86 - $4.28
SW1078,2022-04-01,3.86,4.08,4.72,5.15,April 2022   $4.08 - $4.72
SW1078,2022-05-01,3.74,3.88,4.3,4.59,May 2022   $3.88 - $4.30
SW1078,2022-06-01,3.89,4.1,4.75,5.18,June 2022   $4.10 - $4.75
SW1078,2022-07-01,3.76,3.91,4.33,4.61,July 2022   $3.91 - $4.33
SW1078,2022-08-01,3.91,4.13,4.78,5.21,August 2022   $4.13 - $4.78
SW1078,2022-09-01,3.79,3.93,4.36,4.64,September 2022   $3.93 - $4.36
SW1078,2022-10-01,3.93,4.15,4.81,5.24,October 2022   $4.15 - $4.81
SW1078,2022-11-01,3.81,3.96,4.39,4.67,November 2022   $3.96 - $4.39
SW1078,2022-12-01,3.96,4.18,4.84,5.28,December 2022   $4.18 - $4.84
SW1078,2023-01-01,3.84,3.98,4.41,4.7,January 2023   $3.98 - $4.41
SW1078,2023-02-01,3.98,4.2,4.86,5.31,February 2023   $4.20 - $4.86
SW1078,2023-03-01,3.86,4.0,4.44,4.73,March 2023   $4.00 - $4.44
SW1078,2023-04-01,3.44,3.63,4.2,4.58,April 2023   $3.63 - $4.20
SW1078,2023-05-01,3.48,3.62,4.01,4.27,May 2023   $3.62 - $4.01
SW1078,2023-06-01,3.34,3.52,4.08,4.45,June 2023   $3.52 - $4.08
SW1078,2023-07-01,3.65,3.78,4.19,4.47,July 2023   $3.78 - $4.19
SW1078,2023-08-01,3.47,3.66,4.24,4.63,August 2023   $3.66 - $4.24
SW1078,2023-09-01,3.83,3.97,4.41,4.69,September 2023   $3.97 - $4.41
SW1078,2023-10-01,3.6,3.8,4.4,4.8,October 2023   $3.80 - $4.40
SW1078,2023-11-01,3.48,3.61,4.0,4.26,November 2023   $3.61 - $4.00
SW1078,2023-12-01,3.63,3.83,4.43,4.83,December 2023   $3.83 - $4.43
